"ANIO","MES","CONGLOMERADO","MUESTRA","SELVIV","HOGAR","ESTRATO","LLAVE_PANEL","CCDD","CODCIUDAD","AREA","C201","C203","C204","C205","C206","C207","C208","C300n","NROINF","C301_DIA","C301_MES","C301_ANIO","C303","C304","C305","C306_1","C306_2","C306_3","C306_4","C306_5","C306_6","C306_7","C306_8","C306_9","C306_10","C306_10A","C306_11","C306A","C308_COD","C309_COD","C310","C311","C312","C313","C317","C317A","C318_1","C318_2","C318_3","C318_4","C318_5","C318_6","C318_7","C318_T","C328_T","whoraT","C330","C331","C333","C334","P209H","C335","C338","C339_1","C341_T","C342","C344","C345_1","C347_T","C348","C350","C352","C353","C354","C355","C356","C357_I","C358","C359","SEGURO1","C361_1","C362_1","C361_2","C362_2","C361_3","C362_3","C361_4","C362_4","C361_5","C362_5","C361_6","C362_6","C361_7","C362_7","C361_8","C362_8","C364_1","C365_1","C364_2","C365_2","C364_3","C365_3","C364_4","C365_4","C366","C366_1","C366_2","C375_1","C375_2","C375_3","C375_4","C375_5","C375_6","C376","C377","OCUP300","D341_T","D344","D347_T","D350","D351_T","I339_1","I342","I345_1","I348","INGTOT","INGTOTP","ingtrabw","RESIDENT","FAC_T300"
2026,"03","1327902",5,"0087",1,2,"20241213279025008712","02","02",1,2,2,1,2,,2,27,2,2,10,9,1998,1,,,,,,,,,,,,,,,,5213,4781,2,,3,2,1,1,7,7,7,7,7,7,7,49,,49,1,,2,,2,2,,,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,9,3,,2,2,2,2,2,2,10,7,1,,600,,,,,1100,,,1700,1700,1700,1,48.609372476332
2026,"03","1327902",5,"0087",1,2,"20241213279025008713","02","02",1,3,3,1,2,,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2026,"03","1327902",5,"0088",1,2,"20241213279025008811","02","02",1,1,1,1,2,,1,54,1,1,19,11,1971,1,,,,,,,,,,,,,,,,8322,4922,2,,3,2,1,1,0,8,8,8,8,8,8,48,,48,1,,2,,2,2,,,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,5,4,,2,2,2,2,2,2,10,7,1,,,,,,,1500,,,1500,1500,1500,1,38.0634458184647
2026,"03","1327902",5,"0088",1,2,"20241213279025008812","02","02",1,2,2,1,2,,2,51,2,2,30,5,1974,1,,,,,,,,,,,,,,,,9411,5610,2,,3,2,1,2,0,5,5,5,5,5,5,30,,30,1,,2,,2,2,,,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,5,4,,2,2,2,2,2,2,10,7,1,,150,,,,,1500,,,1650,1650,1650,1,36.7548843915577
2026,"03","1327902",5,"0088",1,2,"20241213279025008813","02","02",1,3,3,1,2,,2,27,3,3,3,6,1998,1,,,,,,,,,,,,,,,,3213,4649,3,5,1,,2,50,8,8,8,0,8,8,8,48,,48,1,,2,,2,2,4,1600,,,,,,,,,,,,,,,2,1,1,1,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,2,,9,3,,2,2,2,2,2,2,10,7,1,,,,,532,1600,,,,1600,1600,2132,1,48.609372476332
2026,"03","1327902",5,"0088",1,2,"20241213279025008814","02","02",1,4,3,1,2,,2,21,4,4,28,6,2004,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,2,2,5,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,8,4,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,48.163501839506
2026,"03","1327902",5,"0089",1,2,"20241213279025008911","02","02",1,1,1,1,2,,2,50,1,1,19,1,1976,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,2,2,6,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,11,5,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,26.8042380575009
2026,"03","1327902",5,"0089",1,2,"20241213279025008912","02","02",1,2,3,1,2,,2,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2026,"03","1327902",5,"0089",1,2,"20241213279025008914","02","02",1,3,6,1,2,,2,74,3,3,5,7,1951,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,2,2,7,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,3,3,,1,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,39.6959527704154
2026,"03","1327902",5,"0090",1,2,"20241213279025009011","02","02",1,1,1,1,2,,1,65,1,1,5,6,1960,1,,,,,,,,,,,,,,,,7111,4100,2,,3,2,1,1,0,8,8,8,8,8,8,48,,48,1,,2,,2,2,,,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,3,3,,2,2,2,2,2,2,10,7,1,,,,,,,2500,,,2500,2500,2500,1,56.4787668340967
