"ANIO","MES","CONGLOMERADO","MUESTRA","SELVIV","HOGAR","ESTRATO","LLAVE_PANEL","CCDD","CODCIUDAD","AREA","C201","C203","C204","C205","C206","C207","C208","C300n","NROINF","C301_DIA","C301_MES","C301_ANIO","C303","C304","C305","C306_1","C306_2","C306_3","C306_4","C306_5","C306_6","C306_7","C306_8","C306_9","C306_10","C306_10A","C306_11","C306A","C308_COD","C309_COD","C310","C311","C312","C313","C317","C317A","C318_1","C318_2","C318_3","C318_4","C318_5","C318_6","C318_7","C318_T","C328_T","whoraT","C330","C331","C333","C334","P209H","C335","C338","C339_1","C341_T","C342","C344","C345_1","C347_T","C348","C350","C352","C353","C354","C355","C356","C357_I","C358","C359","SEGURO1","C361_1","C362_1","C361_2","C362_2","C361_3","C362_3","C361_4","C362_4","C361_5","C362_5","C361_6","C362_6","C361_7","C362_7","C361_8","C362_8","C364_1","C365_1","C364_2","C365_2","C364_3","C365_3","C364_4","C365_4","C366","C366_1","C366_2","C375_1","C375_2","C375_3","C375_4","C375_5","C375_6","C376","C377","OCUP300","D341_T","D344","D347_T","D350","D351_T","I339_1","I342","I345_1","I348","INGTOT","INGTOTP","ingtrabw","RESIDENT","FAC_T300"
2026,"01","4065801",5,"0262",1,2,"20251040658015026212","21","43",1,2,3,1,2,,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2026,"01","4065801",6,"0054",1,2,"20260140658016005411","21","43",1,1,1,1,2,,2,56,1,1,4,6,1969,1,,,,,,,,,,,,,,,,6114,150,2,,3,2,1,2,2,8,8,8,8,6,0,40,6,46,1,,2,,2,2,,,,,,,,20,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,2,2,1,,86,,,,,99,,20,205,185,205,1,86.402663302168
2026,"01","4065801",6,"0054",1,2,"20260140658016005412","21","43",1,2,3,1,2,,2,30,2,2,15,5,1995,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,,9211,150,4,,3,2,1,2,0,8,8,8,8,8,1,41,,41,1,,2,,2,,,,,,,,,,,,,,,,,,1,1,1,5,2,,2,,2,,2,,2,,2,,2,,1,5,2,,2,,2,,11,6,,2,2,2,2,2,2,2,2,1,,,,,,,,,,0,0,0,1,105.670929175333
2026,"01","4065801",6,"0054",1,2,"20260140658016005413","21","43",1,3,3,1,2,,1,24,3,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2026,"01","4065801",6,"0057",1,2,"20260140658016005711","21","43",1,1,1,1,2,,2,41,1,1,27,1,1985,1,,,,,,,,,,,,,,,,9412,5610,3,5,2,2,1,4,5,0,0,5,5,5,0,20,12,42,2,42,2,,2,2,2,250,35,,,,,100,,,,,,,,,1,1,1,4,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,9,3,,2,2,2,2,2,2,10,1,1,152,,,,,1083,,,100,1335,1235,1335,1,105.670929175333
2026,"01","4065801",6,"0057",1,2,"20260140658016005712","21","43",1,2,3,1,2,,1,18,2,2,18,3,2007,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,2,2,5,,,1,6,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,10,2,,2,2,2,2,2,2,10,1,4,,,,,,,,,,,,,1,146.90387518527
2026,"01","4065801",6,"0057",1,2,"20260140658016005713","21","43",1,3,3,1,2,,1,15,3,3,26,8,2010,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,2,2,5,,,2,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,5,3,,2,2,2,2,2,2,10,1,4,,,,,,,,,,,,,1,119.652624828963
2026,"01","4065801",6,"0058",1,2,"20260140658016005811","21","43",1,1,1,1,2,,2,31,1,1,21,2,1994,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,2,1,6,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,1,5,2,,2,,2,,12,2,,2,2,2,2,2,2,10,1,4,,,,,,,,,,,,,1,105.670929175333
2026,"01","4065801",6,"0059",1,2,"20260140658016005911","21","43",1,1,1,1,2,,1,40,1,1,15,1,1986,2,1,,,,,,,,,,,,,,,2341,8510,3,2,,,5,9998,0,0,0,0,0,0,0,0,,30,2,30,2,,2,2,4,2500,,,,,,,,,,,,,,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,2,,12,2,,2,2,2,2,2,2,1,1,1,,,,,83,2500,,,,2500,2500,2583,1,143.008143613923
2026,"01","4065801",6,"0059",1,2,"20260140658016005912","21","43",1,2,2,1,2,,2,39,2,2,20,8,1986,1,,,,,,,,,,,,,,,,4417,8510,3,2,,,5,9998,0,8,8,8,8,8,0,40,,40,1,,2,,2,2,4,2800,,,,,,,,,,,,,,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,12,2,,2,2,2,2,2,2,10,1,1,,,,,83,2800,,,,2800,2800,2883,1,105.670929175333
2026,"01","4065801",6,"0059",1,2,"20260140658016005913","21","43",1,3,3,1,2,,1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2026,"01","4065801",6,"0059",1,2,"20260140658016005914","21","43",1,4,3,1,2,,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2026,"01","40660",6,"0015",1,2,"202410406606001511","21","43",1,1,1,1,2,,2,37,1,1,9,9,1988,1,,,,,,,,,,,,,,,,5213,4781,2,,3,2,1,1,8,8,8,7,8,7,8,54,,54,1,,2,,2,2,,,,,,,,,,,,,,,,,1,1,1,4,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,8,1,,2,2,2,2,2,2,2,2,1,,,,,,,4470,,,4470,4470,4470,1,82.7217439977489
2026,"01","40660",6,"0015",1,2,"202410406606001512","21","43",1,2,3,1,2,,2,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2026,"01","40660",6,"0015",1,2,"202410406606001513","21","43",1,3,3,1,2,,2,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2026,"01","40660",6,"0016",1,2,"202410406606001611","21","43",1,1,1,1,2,,1,42,1,1,20,2,1983,1,,,,,,,,,,,,,,,,7411,4321,2,,3,2,1,1,4,4,9,8,8,4,4,41,,41,1,,2,,2,1,,,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,1,5,2,,2,,2,,9,3,,2,2,2,2,2,2,2,2,1,,,,,,,2398,,,2398,2398,2398,1,111.950213156503
2026,"01","40660",6,"0016",1,2,"202410406606001612","21","43",1,2,2,1,2,,2,38,2,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2026,"01","40660",6,"0016",1,2,"202410406606001613","21","43",1,3,3,1,2,,2,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2026,"01","40660",6,"0016",1,2,"202410406606001614","21","43",1,4,3,1,2,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2026,"01","40660",6,"0016",1,2,"202410406606001615","21","43",1,5,3,1,2,,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2026,"01","40660",6,"0020",1,2,"202410406606002011","21","43",1,1,1,1,2,,1,44,1,1,3,11,1981,2,1,,,,,,,,,,,,,,,4417,8530,3,2,,,5,9998,0,0,0,0,0,0,0,0,,30,2,30,2,,2,2,4,1150,,,,,,,,,,,,,,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,2,,9,3,,2,2,2,2,2,2,1,1,1,,,,,,1150,,,,1150,1150,1150,1,111.950213156503
2026,"01","40660",6,"0020",1,2,"202410406606002012","21","43",1,2,2,1,2,,2,44,2,2,25,7,1981,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,1,1,7,,,1,1,1,4,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,8,1,,2,2,2,2,2,2,10,2,3,,,,,,,,,,,,,1,82.7217439977489
2026,"01","40660",6,"0020",1,2,"202410406606002013","21","43",1,3,3,1,2,,1,21,3,3,30,5,2004,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,1,2,6,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,1,5,2,,2,,2,,10,1,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,114.999885495375
2026,"01","40660",6,"0020",1,2,"202410406606002014","21","43",1,4,3,1,1,,2,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2026,"01","40660",6,"0020",1,2,"202410406606002015","21","43",1,5,3,1,2,,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2026,"01","40665",6,"0022",1,2,"202601406656002211","21","43",1,1,1,1,2,,1,29,1,1,27,11,1996,1,,,,,,,,,,,,,,,,8322,4922,2,,3,2,1,1,6,11,11,11,11,11,9,70,,70,1,,2,,2,2,,,,,,,,,,,,,,,,,1,6,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,2,1,,,,,,,932,,,932,932,932,1,206.141302011726
2026,"01","40665",6,"0022",1,2,"202601406656002212","21","43",1,2,2,1,2,,2,27,2,2,13,6,1998,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,2,2,6,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,8,1,,2,2,2,2,2,2,10,1,4,,,,,,,,,,,,,1,125.90821338071
2026,"01","40665",6,"0022",1,2,"202601406656002213","21","43",1,3,3,1,2,,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
